#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
3.311298e+01 2.106238e+00 1.010591e+00 9.111637e+04 7.759121e+00 3.107667e-03 7.109642e-04
3.414534e+01 2.111447e+00 1.010331e+00 9.150067e+04 7.631797e+00 1.068914e-02 7.222891e-04
3.520990e+01 2.116288e+00 1.009579e+00 9.141477e+04 7.526119e+00 3.884315e-03 7.417202e-04
3.630765e+01 2.121220e+00 1.015085e+00 9.255598e+04 7.197623e+00 6.216168e-03 7.436275e-04
3.743962e+01 2.125679e+00 1.013520e+00 9.235199e+04 6.596654e+00 9.112239e-03 7.414818e-04
3.860689e+01 2.130261e+00 1.012239e+00 9.227239e+04 7.322401e+00 2.422285e-02 6.972551e-04
3.981054e+01 2.134439e+00 1.016599e+00 9.261751e+04 7.704372e+00 1.706135e-02 7.748604e-04
4.105173e+01 2.138819e+00 1.015696e+00 9.242141e+04 7.518479e+00 1.124787e-02 7.110834e-04
4.233161e+01 2.142859e+00 1.018710e+00 9.268755e+04 7.288023e+00 7.644773e-03 7.866621e-04
4.365139e+01 2.146497e+00 1.016574e+00 9.294130e+04 7.630524e+00 1.833487e-02 7.717609e-04
4.501232e+01 2.150204e+00 1.017937e+00 9.287596e+04 7.280384e+00 1.286221e-02 7.424355e-04
4.641568e+01 2.153789e+00 1.013582e+00 9.227488e+04 7.341499e+00 8.930206e-03 7.503033e-04
4.786279e+01 2.157254e+00 1.019213e+00 9.268801e+04 6.647583e+00 1.331902e-02 7.363558e-04
4.935502e+01 2.160884e+00 1.016597e+00 9.203897e+04 6.308902e+00 1.867938e-02 7.472038e-04
5.089378e+01 2.164039e+00 1.018734e+00 9.199804e+04 6.837296e+00 2.111638e-02 7.655621e-04
5.248050e+01 2.167175e+00 1.019180e+00 9.273621e+04 7.375876e+00 1.665139e-02 7.308722e-04
5.411670e+01 2.170092e+00 1.016162e+00 9.233306e+04 6.517713e+00 1.436198e-02 7.541180e-04
5.580391e+01 2.173039e+00 1.016510e+00 9.158021e+04 6.777454e+00 1.129401e-02 7.629395e-04
5.754372e+01 2.175815e+00 1.013694e+00 9.154617e+04 6.969713e+00 1.035774e-02 7.523298e-04
5.933778e+01 2.178741e+00 1.016074e+00 9.200957e+04 6.893319e+00 2.095377e-02 7.658005e-04
6.118777e+01 2.181262e+00 1.012350e+00 9.184285e+04 7.049927e+00 1.369119e-02 7.600784e-04
