#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
4.295003e-02 4.818000e+00 4.028000e+00 2.549730e+00 7.324953e+00 1.014616e+00 2.874990e+10 3.676355e+04 1.861975e+01 -8.581281e-04
4.322504e-02 4.818000e+00 4.028000e+00 2.543854e+00 7.315471e+00 8.391491e-01 3.909274e+10 5.007412e+04 9.623467e+00 1.127720e-04
4.350004e-02 4.818000e+00 4.028000e+00 2.534955e+00 7.300187e+00 7.990922e-01 4.725654e+10 6.050886e+04 6.368644e+00 1.543999e-03
4.377504e-02 4.818000e+00 4.028000e+00 2.531748e+00 7.293810e+00 7.933784e-01 5.010628e+10 6.420185e+04 5.449128e+00 2.187610e-03
4.405004e-02 4.818000e+00 4.028000e+00 2.525642e+00 7.285585e+00 8.010027e-01 5.341639e+10 6.846144e+04 5.037300e+00 2.967954e-03
4.432504e-02 4.818000e+00 4.028000e+00 2.522045e+00 7.275356e+00 8.124471e-01 5.515157e+10 7.066278e+04 4.217487e+00 3.917575e-03
4.460004e-02 4.818000e+00 4.028000e+00 2.520709e+00 7.273283e+00 8.067233e-01 5.639069e+10 7.224534e+04 3.992665e+00 4.235268e-03
4.487504e-02 4.818000e+00 4.028000e+00 2.510859e+00 7.255399e+00 8.391495e-01 6.059696e+10 7.759888e+04 3.319154e+00 5.970955e-03
4.515004e-02 4.818000e+00 4.028000e+00 2.484971e+00 7.208030e+00 9.058998e-01 7.013817e+10 8.985508e+04 2.198592e+00 1.037240e-02
4.542504e-02 4.818000e+00 4.028000e+00 2.428136e+00 7.102510e+00 1.037494e+00 8.436889e+10 1.080402e+05 1.097705e+00 1.992106e-02
4.570004e-02 4.818000e+00 4.028000e+00 2.422423e+00 7.092364e+00 1.043211e+00 8.583623e+10 1.099467e+05 1.026869e+00 2.094746e-02
4.597504e-02 4.818000e+00 4.028000e+00 2.456325e+00 7.154395e+00 9.745610e-01 7.804297e+10 9.996283e+04 1.480771e+00 1.539826e-02
4.625005e-02 4.818000e+00 4.028000e+00 2.487275e+00 7.211425e+00 8.677605e-01 6.961286e+10 8.915047e+04 2.179187e+00 1.033545e-02
4.652505e-02 4.818000e+00 4.028000e+00 2.449625e+00 7.144213e+00 9.764736e-01 8.016291e+10 1.026612e+05 1.446584e+00 1.633143e-02
4.680005e-02 4.818000e+00 4.028000e+00 2.339031e+00 6.941207e+00 1.212953e+00 1.005721e+11 1.287847e+05 4.423895e-01 3.475380e-02
4.707505e-02 4.818000e+00 4.028000e+00 2.128029e+00 6.558741e+00 1.556239e+00 1.215774e+11 1.556596e+05 -8.235961e-02 7.006276e-02
4.735005e-02 4.818000e+00 4.028000e+00 1.884099e+00 6.116261e+00 1.869010e+00 1.316228e+11 1.685297e+05 -2.828750e-01 1.119783e-01
4.762505e-02 4.818000e+00 4.028000e+00 1.444292e+00 5.325002e+00 2.250453e+00 1.283070e+11 1.643277e+05 -2.585279e-01 1.872853e-01
4.790005e-02 4.818000e+00 4.028000e+00 9.055241e-01 4.356079e+00 2.660474e+00 9.788550e+10 1.253990e+05 2.795597e-01 2.611340e-01
4.817505e-02 4.818000e+00 4.028000e+00 5.224332e-01 3.659897e+00 2.628057e+00 6.311238e+10 8.079342e+04 1.561031e+00 2.613660e-01
4.845005e-02 4.818000e+00 4.028000e+00 3.306032e-01 3.310015e+00 2.765368e+00 4.278437e+10 5.477517e+04 3.402772e+00 2.181187e-01
4.872505e-02 4.818000e+00 4.028000e+00 1.024534e-01 2.896055e+00 2.534613e+00 1.570928e+10 2.014426e+04 1.516104e+01 8.677518e-02
4.900005e-02 4.818000e+00 4.028000e+00 3.876784e-02 2.777263e+00 2.019678e+00 7.110558e+09 9.117127e+03 4.492534e+01 2.377021e-02
4.927506e-02 4.818000e+00 4.028000e+00 3.622532e-02 2.773988e+00 1.979632e+00 7.100167e+09 9.103221e+03 4.588848e+01 2.202666e-02
4.955006e-02 4.818000e+00 4.028000e+00 3.614917e-02 2.774232e+00 2.027311e+00 7.041289e+09 9.027427e+03 4.626536e+01 2.197111e-02
4.982506e-02 4.818000e+00 4.028000e+00 3.647593e-02 2.773460e+00 2.012048e+00 6.856117e+09 8.790426e+03 4.755317e+01 2.151775e-02
5.010006e-02 4.818000e+00 4.028000e+00 3.600243e-02 2.772639e+00 2.002511e+00 6.913658e+09 8.863890e+03 4.717887e+01 2.173388e-02
5.037506e-02 4.818000e+00 4.028000e+00 3.631637e-02 2.771194e+00 2.025402e+00 6.906215e+09 8.854303e+03 4.717756e+01 2.170503e-02
5.065006e-02 4.818000e+00 4.028000e+00 3.704217e-02 2.767110e+00 2.013951e+00 6.649531e+09 8.525939e+03 4.899601e+01 2.094793e-02
5.092506e-02 4.818000e+00 4.028000e+00 3.757657e-02 2.763997e+00 1.987258e+00 6.449256e+09 8.269544e+03 5.049802e+01 2.030694e-02
5.120006e-02 4.818000e+00 4.028000e+00 3.578820e-02 2.762642e+00 1.998698e+00 6.594000e+09 8.454168e+03 4.951714e+01 2.069628e-02
5.147506e-02 4.818000e+00 4.028000e+00 3.592415e-02 2.759989e+00 2.031125e+00 6.335214e+09 8.122200e+03 5.157834e+01 1.995611e-02
5.175006e-02 4.818000e+00 4.028000e+00 3.660653e-02 2.759296e+00 2.004420e+00 6.378361e+09 8.177864e+03 5.111039e+01 2.010942e-02
5.202506e-02 4.818000e+00 4.028000e+00 3.756550e-02 2.757443e+00 1.991071e+00 6.171988e+09 7.914208e+03 5.274147e+01 1.955593e-02
5.230007e-02 4.818000e+00 4.028000e+00 3.626314e-02 2.753956e+00 1.989161e+00 5.845043e+09 7.494382e+03 5.585178e+01 1.859176e-02
5.257507e-02 4.818000e+00 4.028000e+00 3.664556e-02 2.752286e+00 1.989170e+00 5.972601e+09 7.657959e+03 5.458655e+01 1.892138e-02
5.285007e-02 4.818000e+00 4.028000e+00 3.706491e-02 2.749136e+00 2.004420e+00 5.605115e+09 7.187063e+03 5.823854e+01 1.789260e-02
5.312507e-02 4.818000e+00 4.028000e+00 3.654170e-02 2.749000e+00 2.008234e+00 5.861154e+09 7.515375e+03 5.562932e+01 1.867080e-02
5.340007e-02 4.818000e+00 4.028000e+00 3.704366e-02 2.747982e+00 2.013954e+00 5.850272e+09 7.501646e+03 5.566380e+01 1.866889e-02
5.367507e-02 4.818000e+00 4.028000e+00 3.717178e-02 2.746161e+00 2.010141e+00 5.707649e+09 7.318859e+03 5.709475e+01 1.824665e-02
5.395007e-02 4.818000e+00 4.028000e+00 3.772865e-02 2.744639e+00 2.010146e+00 5.582795e+09 7.159789e+03 5.826948e+01 1.794064e-02
5.422507e-02 4.818000e+00 4.028000e+00 3.875735e-02 2.744853e+00 2.012050e+00 5.828496e+09 7.475008e+03 5.569056e+01 1.871693e-02
5.450007e-02 4.818000e+00 4.028000e+00 3.833989e-02 2.742597e+00 1.991069e+00 5.592451e+09 7.172173e+03 5.814916e+01 1.802039e-02
5.477507e-02 4.818000e+00 4.028000e+00 3.850031e-02 2.742928e+00 1.998706e+00 5.809051e+09 7.450059e+03 5.587510e+01 1.872313e-02
5.505008e-02 4.818000e+00 4.028000e+00 3.875857e-02 2.740962e+00 1.975812e+00 5.679533e+09 7.284644e+03 5.712061e+01 1.833785e-02
5.532508e-02 4.818000e+00 4.028000e+00 3.939302e-02 2.739732e+00 1.991074e+00 5.578207e+09 7.155151e+03 5.813739e+01 1.808715e-02
5.560008e-02 4.818000e+00 4.028000e+00 4.078246e-02 2.739994e+00 1.992981e+00 5.855916e+09 7.512627e+03 5.515109e+01 1.897955e-02
5.587508e-02 4.818000e+00 4.028000e+00 4.099048e-02 2.738239e+00 2.000599e+00 5.705615e+09 7.320485e+03 5.654254e+01 1.855850e-02
5.615008e-02 4.818000e+00 4.028000e+00 4.294705e-02 2.738845e+00 1.985352e+00 6.038379e+09 7.748925e+03 5.323561e+01 1.961255e-02
5.642508e-02 4.818000e+00 4.028000e+00 4.318228e-02 2.737169e+00 2.021582e+00 5.896421e+09 7.567248e+03 5.450787e+01 1.921952e-02
5.670008e-02 4.818000e+00 4.028000e+00 4.293276e-02 2.735556e+00 2.002513e+00 5.822056e+09 7.471798e+03 5.522464e+01 1.896453e-02
5.697508e-02 4.818000e+00 4.028000e+00 4.301672e-02 2.734599e+00 1.992981e+00 5.724437e+09 7.346598e+03 5.618068e+01 1.872718e-02
5.725008e-02 4.818000e+00 4.028000e+00 4.320746e-02 2.733735e+00 1.994883e+00 5.737210e+09 7.363389e+03 5.602691e+01 1.883042e-02
5.752508e-02 4.818000e+00 4.028000e+00 4.310744e-02 2.730751e+00 1.996789e+00 5.276045e+09 6.771521e+03 6.095167e+01 1.740372e-02
5.780008e-02 4.818000e+00 4.028000e+00 4.353841e-02 2.730346e+00 1.996783e+00 5.332619e+09 6.844838e+03 6.013472e+01 1.761436e-02
5.807509e-02 4.818000e+00 4.028000e+00 4.364306e-02 2.729577e+00 1.994884e+00 5.363279e+09 6.884108e+03 5.985430e+01 1.776087e-02
5.835009e-02 4.818000e+00 4.028000e+00 4.440912e-02 2.728828e+00 1.973904e+00 5.303535e+09 6.808288e+03 6.037423e+01 1.747823e-02
5.862509e-02 4.818000e+00 4.028000e+00 4.486348e-02 2.728004e+00 1.992981e+00 5.291313e+09 6.792578e+03 6.043937e+01 1.761758e-02
5.890009e-02 4.818000e+00 4.028000e+00 4.400541e-02 2.726046e+00 2.015869e+00 4.985048e+09 6.399384e+03 6.420550e+01 1.663458e-02
5.917509e-02 4.818000e+00 4.028000e+00 4.371434e-02 2.723897e+00 2.000610e+00 4.715031e+09 6.052755e+03 6.783097e+01 1.584423e-02
5.945009e-02 4.818000e+00 4.028000e+00 4.389163e-02 2.723165e+00 1.977720e+00 4.656747e+09 5.978245e+03 6.856165e+01 1.566744e-02
5.972509e-02 4.818000e+00 4.028000e+00 4.443726e-02 2.722716e+00 1.979625e+00 4.657526e+09 5.978907e+03 6.847383e+01 1.571047e-02
